"codMinInterno","codIstat","anno","QliRifiuti","KmStrade","Studenti","NrPuntiLuce","NrPermessi","NrIscritti","KmPolizia","NrCertificati","ImpTot","ImpPers","ImpNoPers","vecchiaia","laurea","superficie","altitudine","litoraneità","gradourb","ruralità","PopTot"
1030121340,16141,2001,3751,44.403923034668,266,466,53,2264.06895554066,8063,950,1135955.21,276160.87,859794.34,0.128770306706429,0.146945089101791,6.99,162,0,2,0,2586
1030121410,16148,2001,1392.46534824371,16.9363822937012,64,200,11,634,3159,492,449628.93,201209.481811523,248419.448188477,0.16807909309864,0.121468923985958,18.26,740,0,1,1,708
1030121440,16152,2001,14948.158389849,20.1651859283447,502,705,70,3582.71006509765,10167,1350,2030389.87,537277.34,1493112.53,0.13484251499176,0.165354326367378,5.03,192,0,3,0,4064
1030121470,16155,2001,4520,59.8392333984375,381,644,66,2917.19944310188,15000,1204,1407818.64,331061.78,1076756.86,0.157262906432152,0.150660261511803,2.04,272,0,3,0,3332
1030121480,16156,2001,8930.24503922462,89.3179626464844,417,600,50,3163.21776348352,10000,1138,1781245.9,493237.51,1288008.39,0.132853582501411,0.148076385259628,13.98,397,0,2,0,3613
1030121510,16159,2001,900.000031232834,9.08803558349609,18,98,5,355.133501259446,2500,145,357946.98,87226.47,270720.51,0.269129276275635,0.0633245408535004,10.78,753,0,2,1,379
1030121540,16162,2001,545,23.8341903686523,143,260,32,1211.70589113235,5239,626,757395.92,220948.01,536447.91,0.156069368124008,0.138728320598602,2.62,328,0,2,0,1384
1030121541,16164,2001,697.783606557377,20.6055870056152,134,200,30,995,4571,396,906453.65,302300.82,604152.83,0.197635129094124,0.141891896724701,6.54,536,0,1,0,1184
1030121570,16167,2001,4205.70010662079,22.3848609924316,135,226,23,1064,4928,676,599852.29,124014.21,475838.08,0.115848749876022,0.145615443587303,3.17,157,0,2,0,1243
1030121660,16177,2001,4356.11694574356,36.8409385681152,160,216,34,1303.63444501162,4500,755,723554.05,222146.19,501407.86,0.15177971124649,0.143720611929893,10.1,106,0,2,0,1489
1030121770,16187,2001,1314.19993638992,88.2914199829102,425,750,53,3011.95940852421,15591,1410,1962252.17,447965.93,1514286.24,0.159480214118958,0.168044894933701,23.96,658,0,2,0,3386
1030121860,16195,2001,477.836561441422,53,138,335,18,1146.5,6651,613,808388.81,264643.36,543745.45,0.236740961670876,0.14219830930233,63.87,1124,0,1,1,1301
1030121870,16196,2001,917.100515127182,42.5799026489258,268,340,40,2018.30465799413,10000,1173,1369404.58,328810.55,1040594.03,0.166736662387848,0.150356993079185,5.98,328,0,2,0,2381
1030121910,16200,2001,2086.22056055069,36.4958915710449,161,335,18,1310,6808,770,817929.83,192192.72,625737.11,0.182959049940109,0.142007932066917,12.01,449,0,2,0,1514
1030122000,16209,2001,1718.60002744198,59.7988204956055,384,530,89,2904.94230258465,13165,1000,1770503.08,495033.75,1275469.33,0.110006026923656,0.146775171160698,4.58,234,0,3,0,3318
1030122120,16221,2001,4256.77222466469,21.7894039154053,134,220,31,1115.2423288749,7840,983,769334.34,210413.84,558920.5,0.152876287698746,0.147360131144524,7.35,336,0,2,0,1269
1030122190,16230,2001,728.034805297852,5.21818065643311,15,63,5,240.512455516014,1036,89,235446.5,83463.05,151983.45,0.261363625526428,0.0757575780153275,19.78,820,0,1,1,264
1030122290,16241,2001,3627,31.5268688201904,185,376,29,1470.99995613098,5000,729,1453702.74,265133.99,1188568.75,0.18857142329216,0.141714289784431,5.18,542,0,2,0,1750
1030121911,16251,2001,498.593551874161,26.2227306365967,170,228,49,1241.4732323885,5773,467,699561.53,189470.99,510090.54,0.133286312222481,0.160084620118141,1.23,254,0,3,0,1418
1030150062,17008,2001,906.150054752827,53.8867454528809,203,523,42,1652.96294975281,13416,806,1007813.48,222073.37,785740.11,0.143008470535278,0.144067794084549,10.56,95,0,2,0,1888
1030150120,17015,2001,1655.09600758553,34.689826965332,202,350,47,1631.07519882917,7637,513,959064.59,248395.63,710668.96,0.123456791043282,0.144927531480789,4.57,121,0,2,0,1863
1030150190,17022,2001,1287.3899307251,95.8463973999023,278,840,39,2324.55075593953,16000,1129,1604364.63745117,532252.73,1072111.90745117,0.177425310015678,0.137218743562698,30.64,912,0,1,1,2711
1030150210,17024,2001,1152.49999547005,80.8116149902344,227,385,40,1987.46288209607,10315,985,1022006.74,291654.06,730352.68,0.17321814596653,0.131317496299744,47.45,684,0,1,1,2315
1030150240,17027,2001,1830.00004673004,15.3712196350098,70,113,12,537.647840531561,2714,401,487194.134216309,121042.52,366151.614216309,0.169657424092293,0.153344213962555,12.37,394,0,1,1,613
1030150310,17035,2001,7064,60.4641418457031,232,414,28,2143,10000,806,1128715,220374.74,908340.26,0.180732816457748,0.127624541521072,18.53,362,0,1,0,2429
1030150400,17044,2001,4999.99990844727,47.2991638183594,281,281,37,1673.9751906395,8356,2094,903057.94,205191.94,697866,0.130753144621849,0.190376564860344,21.41,417,0,1,1,1912
1030150480,17053,2001,842.98024691358,27.9043064117432,145,318,35,1325.52219593525,6240,734,746805.46,207342.98,539462.48,0.177014529705048,0.142007932066917,9.98,56,0,2,1,1514
1030150490,17054,2001,1411,20.370231628418,52,117,10,507.229565217391,2610,390,455403.32611084,114153.5,341249.82611084,0.197207674384117,0.120418846607208,26.33,850,0,1,1,573
1030150500,17055,2001,1200.00001966953,44.8454627990723,300,418,32,2289,7000,1097,2205811.17,437865.07,1767946.1,0.148007586598396,0.157115742564201,3.38,274,0,2,0,2635
1030150610,17066,2001,14099.9997270107,110.642967224121,460,777,80,3720.04214698076,15000,1980,2219818,439287.91,1780530.09,0.151094377040863,0.14473994076252,23.48,84,0,2,0,4249
1030150660,17071,2001,841,49.1141204833984,211,420,35,1690.60988134146,10000,845,1014181.39,267759.15,746422.24,0.168824449181557,0.146038323640823,16.15,39,0,2,1,1931
1030150760,17082,2001,894.772857964347,44.0641593933105,188,470,24,1483.98951262236,8650,802,1117446.43,326928.58,790517.85,0.165781706571579,0.148672565817833,22.51,375,0,1,1,1695
1030150800,17087,2001,269.300013780594,22.1304206848145,55,172,15,591.624343395233,2858,421,455688,184726.219177246,270961.780822754,0.196923077106476,0.113846153020859,31.87,385,0,1,1,650
1030150840,17091,2001,1410.67122819022,75.327522277832,310,634,41,2508,10000,850,1329930.74,278031.47,1051899.27,0.141826927661896,0.147664830088615,12.34,113,0,2,0,2912
1030150860,17093,2001,269,10.0847215652466,58,95,10,527.910952568054,2220,307,414894.62,164832.626342773,250061.993657227,0.170689657330513,0.143103450536728,3.39,91,0,2,0,580
1030150910,17098,2001,72.9722222222222,4.09816789627075,10,43,3,168.385390043259,746,50,158168.54,50420.65,107747.89,0.340540528297424,0.0756756737828255,19.18,970,0,1,1,185
1030151000,17108,2001,744.883419689119,27.5253582000732,181,291,24,1299.25689482689,4300,477,718125.05,187089.09,531035.96,0.155660375952721,0.159703508019447,8.52,49,0,2,0,1484
1030151030,17111,2001,870,43.9396171569824,216,392,27,1557,10200,900,1222773.17,398282.78,824490.39,0.177865609526634,0.163184642791748,12.22,262,0,2,0,1771
1030151110,17120,2001,1692.11344432831,96.2263259887695,432,560,65,3227.12999618053,16992,2730,1979873.67,364680.03,1615193.64,0.139175251126289,0.15680955350399,13.19,165,0,2,0,3686
1030151130,17122,2001,1398,89.0780868530273,387,520,71,2947.84229439497,15730,1508,1312210.59,343317.31,968893.28,0.148500144481659,0.15384615957737,22.88,74,0,2,1,3367
1030151140,17123,2001,1173.93014827018,52.8631553649902,304,517,34,2554.73828780651,10420,891,1665300.29,396219.02,1269081.27,0.15215902030468,0.149074703454971,9.91,231,0,2,0,2918
1030151190,17128,2001,4417.74588632584,35.8396148681641,143,282,23,1277.02036516854,6329,1422,742164.57,166277.43,575887.14,0.17306350171566,0.1332868039608,14.83,869,0,1,1,1433
1030151430,17152,2001,8300,68.1187744140625,274,368,38,2310.47098749876,12150,1421,1224701.62,240867.75,983833.87,0.191739290952682,0.139067828655243,17.19,47,0,2,0,2639
1030151490,17158,2001,1332.40003931522,73.3183822631836,308,477,42,2436.54443281889,10000,1056,1749340.23,362327.05,1387013.18,0.153431549668312,0.148041680455208,10.87,224,0,2,0,2783
1030151651,17175,2001,3594.61085972851,48.1653175354004,86,289,11,1017.72540983607,3397,500,683526.800537109,229096.44241333,454430.358123779,0.210389614105225,0.103030301630497,83.01,1210,0,1,1,1155
1030151670,17177,2001,823,39.5907897949219,116,366,26,1395.06241787122,8326,1694,824366.95,230435.84,593931.11,0.240587115287781,0.0995532870292664,13.64,48,0,2,1,1567
1030151680,17178,2001,8080.00009036064,63,284,423,42,2496.07911533117,18000,1557,1733670.41,423059.28,1310611.13,0.176078572869301,0.138898625969887,18.47,493,0,2,0,2851
1030151700,17180,2001,742,27.2325344085693,164,272,25,1331.65076619387,6507,633,1007237.11,222875.43,784361.68,0.132149904966354,0.143984213471413,5.77,196,0,2,0,1521
1030151720,17182,2001,835.351702094078,34,137,398,39,1285,6996,520,965584.86,233479.32,732105.54,0.1513292491436,0.1247443780303,10.63,200,0,2,0,1467
1030151740,17184,2001,573,31.574686050415,95,248,11,871,3453,816,598307.874755859,266048.12,332259.754755859,0.195845693349838,0.125618204474449,43.04,1144,0,1,1,1011
1030151810,17191,2001,325.231433506045,14.2069826126099,81,99,9,530.641526460648,2601,263,380794.52,165685.208892822,215109.311107178,0.161234989762306,0.185248717665672,17.83,687,0,1,1,583
1030151850,17194,2001,820,6,22,44,3,264.865667581558,1056,87,290546.26,64722.38,225823.88,0.336769759654999,0.0996563583612442,31.12,680,0,1,1,291
1030151910,17200,2001,561.800060272217,30.8424129486084,143,224,32,1081.2548956275,7000,482,626078.49,163338.27,462740.22,0.165182188153267,0.152226716279984,16.78,75,0,1,1,1235
1030570141,18015,2001,4287,39.9999961853027,208,247,55,1404.31809926033,10592,471,895611.67,222366.2,673245.47,0.128428921103477,0.173316702246666,4.83,88,0,2,0,1604
1030570190,18020,2001,352.075782537068,9.61069393157959,41,112,7,541.395973154362,2500,202,478451.661987305,121241.87,357209.791987305,0.234219267964363,0.0913621261715889,4.77,124,0,2,1,602
1030570200,18022,2001,404.741344571114,21.807222366333,71,220,18,835,2547,267,970693.65,214570.8,756122.85,0.306709259748459,0.10117145627737,19.17,101,0,1,1,939
1030570260,18028,2001,59.0499977469444,2.10222673416138,6,30,2,128.720930232558,462,40,93020.6,26652.27,66368.33,0.355555564165115,0.059259258210659,4.74,410,0,1,1,135
1030570280,18030,2001,474.365458750964,33.1662635803223,91,202,19,1145.7094017094,5828,621,647639.53,189542.78,458096.75,0.225731894373894,0.093990758061409,14.65,83,0,1,1,1298
1030570290,18031,2001,176.407407407407,7.22261476516724,30,69,8,385,1590,226,277017.67,123056.081390381,153961.588609619,0.207852199673653,0.0923787504434586,4.58,64,0,1,1,433
1030570300,18032,2001,377.987404048443,11.8824672698975,69,151,17,751.538829151732,3085,250,542164.57,168403.68,373760.89,0.218203037977219,0.108518086373806,5.46,77,0,2,0,857
1030570500,18053,2001,2185.5,24.2181816101074,110,217,30,1185.26774420239,5332,418,708745.16,214114.25,494630.91,0.192194402217865,0.108247421681881,4.32,74,0,2,0,1358
1030570540,18057,2001,1092.09372071228,15.8429594039917,69,180,21,977.302752293578,3307,497,586279.29,201033.43,385245.86,0.298988044261932,0.0855565741658211,4.4,218,0,2,0,1087
1030570800,18083,2001,7270.03259968758,51.6814918518066,242,645,50,2010,9500,2065,1284796.03,409191.38,875604.65,0.222269088029861,0.126950651407242,22.24,96,0,1,0,2371
1030570920,18095,2001,795.7450299263,42.6995697021484,143,245,34,1420.78558225508,7540,688,986856.69,351604.37,635252.32,0.25045371055603,0.116152450442314,15.83,110,0,2,1,1653
1030570930,18096,2001,1088.35149384886,14.1461534500122,37,125,8,490,2497,334,436328.841247559,156022.606658936,280306.234588623,0.307832419872284,0.0910746827721596,11.16,360,0,1,1,549
1030571010,18104,2001,306.256341934204,20.1927909851074,74,152,20,706.308446884155,3594,228,535296.21,174581.02,360715.19,0.208762884140015,0.127577319741249,15.42,108,0,1,1,776
1030571020,18105,2001,105.590057373047,2.72149276733398,16,30,3,178,770,75,149546.29,59634.76,89911.53,0.275000005960464,0.104999996721745,3.91,275,0,1,1,200
1030571090,18112,2001,2095,22.822790145874,77,165,14,835.555611133575,4028,300,642681.55,260890.260314941,381791.289685059,0.222222223877907,0.112200438976288,17.65,85,0,1,1,918
1030571150,18118,2001,555.800002336502,24.3215312957764,144,194,36,1165,4800,504,565498.1,174039.78,391458.32,0.220402091741562,0.143708109855652,4.68,64,0,2,0,1343
1030571161,18119,2001,194.118231296539,6.93734550476074,37,102,10,452,1713,115,454211.45,129359.03,324852.42,0.264227628707886,0.099593497812748,2.96,63,0,2,0,492
1030571170,18120,2001,428.859437751004,16.9881992340088,61,158,20,904,2782,590,721706.17,283625.79498291,438080.37501709,0.286573141813278,0.0821643322706223,5.47,85,0,2,1,998
1030571180,18121,2001,669.900001108646,30.617467880249,111,292,20,1033,5407,453,652663.63,155508.27,497155.36,0.273040473461151,0.128337636590004,11.67,169,0,2,1,1161
1030571280,18131,2001,550.000004649162,16.2025279998779,49,151,14,860,3562,300,742315.369262695,186314.93,556000.439262695,0.354389727115631,0.0706638097763062,8.29,250,0,2,1,934
1030571320,18135,2001,1449.99990463257,59.8365898132324,345,532,78,2892.99994242191,15000,1714,1927010.18,488854.34,1438155.84,0.168334320187569,0.124190703034401,8.99,86,0,2,0,3398
1030571330,18136,2001,593.099932670593,41.363525390625,84,216,20,1070.90836012862,5320,504,1168161.47,290675.37,877486.1,0.244628101587296,0.0933884307742119,25.89,99,0,1,1,1210
1030571370,18140,2001,661.786285042763,39.678840637207,120,320,22,1420,4919,592,1444448.86,327149.62,1117299.24,0.279950350522995,0.099317193031311,11.67,78,0,2,0,1611
1030571380,18141,2001,156.917345046997,7,35,67,11,342.231927871704,3600,102,230713.18,106857.012939453,123856.167060547,0.162234038114548,0.125,6.56,83,0,2,1,376
1030571400,18143,2001,998.835994720459,62.4660186767578,186,640,34,2185.28169014085,7794,1098,1353638.7,445510.7,908128,0.270396262407303,0.0967365950345993,18.66,199,0,2,1,2574
1030571420,18145,2001,597.999995231628,6.91691160202026,38,121,10,460.832075471698,1500,172,360512.74,112809.68,247703.06,0.275334596633911,0.0975143387913704,6.87,59,0,1,1,523
1030571430,18146,2001,776,63.6205749511719,153,397,30,1676.8853671421,5789,724,1069960.8,339563.7,730397.1,0.293030619621277,0.108236536383629,29.53,99,0,1,1,1894
1030571440,18147,2001,580.128055878929,24,75,163,17,776,5047,280,700987.318725586,250659.269714355,450328.04901123,0.184807255864143,0.114512473344803,11.59,86,0,1,1,882
1030571560,18159,2001,1035.32478129864,51.012451171875,229,319,27,1655.58947986364,8000,840,1059812.94,224934.02,834878.92,0.132734000682831,0.161819145083427,16.35,84,0,2,1,1891
1030571570,18160,2001,935,72.4321823120117,336,376,34,2219.41794365644,12790,790,1034198.23,252356.33,781841.9,0.115187376737595,0.173175543546677,16.3,84,0,2,0,2535
1030571580,18161,2001,442,16.468282699585,62,150,21,736,3076,269,638200.472717285,228207.929229736,409992.543487549,0.229140728712082,0.103362388908863,3.55,160,0,2,1,803
1030571650,18168,2001,1097.94511413574,75.3253860473633,166,367,42,1931,9620,1258,1211958.56,324592.64,887365.92,0.254488319158554,0.0996409356594086,27.11,101,0,1,1,2228
1030571700,18174,2001,188.19999486208,6,29,69,5,282.377300613497,1194,108,274413.18,105025.64,169387.54,0.229102164506912,0.120743036270142,2.73,78,0,2,1,323
1030571810,18185,2001,431.561823802164,21.689884185791,126,187,24,1016.46715289354,6430,1007,583614.37,125965.9,457648.47,0.170542642474174,0.144702836871147,5.46,86,0,2,0,1161
1030571860,18190,2001,1124.05353069305,103.759948730469,270,506,30,2525.56385869565,17700,1454,1436937,393021.12,1043915.88,0.219047620892525,0.122789114713669,29.52,84,0,1,1,2940
1030260100,19010,2001,524.50003027916,31.0937805175781,129,180,21,1051,5491,627,703068.27,215024.25,488044.02,0.166530609130859,0.127346932888031,10.84,96,0,2,1,1225
1030260170,19018,2001,469,18.586353302002,109,216,20,960.434510529041,5000,330,589502.5,149533.9,439968.6,0.181403830647469,0.133090242743492,6.47,65,0,2,1,1097
1030260190,19020,2001,657.42892742157,26.026065826416,158,251,18,1160.92630898952,5730,509,587866.88,160919.71,426947.17,0.123680241405964,0.159879341721535,5.39,87,0,2,0,1326
1030260230,19024,2001,222.199989795685,7.23246765136719,42,72,5,355.884797334671,1592,140,310755.149230957,111119.925689697,199635.22354126,0.122762151062489,0.143222510814667,5.81,100,0,2,1,391
1030260280,19029,2001,663,30.0852966308594,181,291,40,1503.25073343515,5000,715,949560.24,280446.94,669113.3,0.134536981582642,0.139196276664734,6.34,77,0,2,0,1717
1030260290,19030,2001,338.397108316422,14.8523178100586,84,200,24,782.76451587677,3265,238,683502.374267578,244406.997680664,439095.376586914,0.218604654073715,0.131395354866982,6.96,44,0,2,0,860
1030260310,19032,2001,479.39997947216,25.5378932952881,85,244,20,865.879426538944,7500,409,608065.51,242483.23,365582.28,0.219413548707962,0.11526794731617,12.79,60,0,1,1,989
1030260320,19033,2001,667.1457862854,34.3749389648438,106,317,18,1181,6109,650,768783.28,263997.79,504785.49,0.204411759972572,0.110294118523598,20.33,51,0,2,1,1360
1030260450,19046,2001,4803.14173722267,42.1714515686035,168,365,26,1463.772,7447,803,1086681.61,415444.13,671237.48,0.155393049120903,0.137111514806747,17.13,44,0,2,1,1641
1030260510,19052,2001,9420.20052719116,98.8708648681641,282,539,28,2405.02239882946,14000,1336,2237323.31,628956.71,1608366.6,0.227662622928619,0.124731950461864,25.35,28,0,1,1,2798
1030260550,19056,2001,525.400034189224,30.5674800872803,126,351,15,963.792393026941,5398,585,1206941.18,309146.45,897794.73,0.152497813105583,0.148115694522858,10.84,43,0,2,1,1141
1030260560,19057,2001,3768.36813611756,33.5968055725098,139,250,19,1094.38754618168,5933,500,691587.95,160463.16,531124.79,0.216800004243851,0.143199995160103,14.73,26,0,1,1,1250
1030260590,19060,2001,471.288888888889,16,81,133,21,720.871507644653,3117,236,629458.000488281,225081.793212891,404376.207275391,0.172979801893234,0.137626260519028,7.94,68,0,1,1,792
1030260600,19061,2001,362.357807652534,23.9363193511963,86,187,21,866,4229,417,826905.34,236342.04,590563.3,0.251041680574417,0.11979166418314,16.66,31,0,1,1,960
1030260710,19073,2001,384.616682286785,20,98,138,19,817.351785182953,3758,317,713703.641967773,255206.376647949,458497.265319824,0.164810687303543,0.142538979649544,2.75,90,0,2,0,898
1030260720,19074,2001,3332,30.6836547851562,114,227,25,1011.5,5418,429,1035603.51,270600.17,765003.34,0.211784794926643,0.129803583025932,19.4,36,0,1,1,1171
1030260760,19078,2001,433.047672688961,11,84,94,21,638.044099569321,4500,283,557133.91204834,199220.122528076,357913.789520264,0.12696148455143,0.161198288202286,2.84,93,0,2,1,701
1030260770,19079,2001,445.174418604651,34.3468132019043,170,316,25,1081.2548956275,6065,783,585199.89,160523.07,424676.82,0.117408908903599,0.183805674314499,12.56,86,0,1,1,1235
1030260790,19081,2001,1674.76400542259,79.1929397583008,314,451,76,2572,13984,1336,1250856.03,305877.8,944978.23,0.171409875154495,0.137389600276947,11.8,78,0,2,0,3057
1030260791,19082,2001,239.56045126915,7.75943899154663,40,108,5,396.843405723572,1706,164,289333.1,123908.66394043,165424.43605957,0.167431190609932,0.123853214085102,3.03,73,0,2,1,436
1030260880,19091,2001,1185,12,42,129,9,438.301158301158,2148,125,286129,96796.42,189332.58,0.260042279958725,0.118393234908581,10.36,31,0,1,1,473
1030260890,19092,2001,4649.99991130829,37.9763603210449,150,357,26,1329,6832,1073,805714.08,253070.08,552644,0.266919672489166,0.127134725451469,17.08,30,0,1,1,1581
1030260920,19095,2001,1339.85813617706,99.5036239624023,252,448,57,2392.00000119209,11693,1050,1654075.67749023,554393.555450439,1099682.12203979,0.190339893102646,0.120930232107639,26.46,52,0,2,1,2795
1030261050,19108,2001,1292.6106442577,17.7208499908447,54,150,9,633.307042253521,3129,298,870765.44,329725.71,541039.73,0.291899442672729,0.100558660924435,24.32,29,0,1,1,716
1030261100,19113,2001,8533.02348525469,91.8726959228516,410,633,41,3113.77192982456,16223,1600,1962713.36,688961.77,1273751.59,0.206616058945656,0.136388286948204,17.42,46,0,2,0,3688
1030261110,19114,2001,282,10.004599571228,33,122,10,541.680602006689,2186,326,490373.215026855,175347.811126709,315025.403900146,0.235008105635643,0.0713128075003624,7.95,43,0,1,1,617
1030261120,19115,2001,913.539445628998,10.8875646591187,38,100,9,396,1923,150,324737.25,128171.576690674,196565.673309326,0.2549889087677,0.113082036375999,12.31,35,0,1,1,451
1030450040,20004,2001,822.400010228157,61.6775360107422,128,344,22,1423,7872,547,816696.02,258849.75,557846.27,0.175999999046326,0.109538458287716,26.96,23,0,1,1,1625
1030450090,20009,2001,521.800023317337,29,95,331,19,1191.9338781575,5423,663,785316.072998047,323679.03,461637.042998047,0.259984940290451,0.0957046002149582,15.16,14,0,1,1,1327
1030450100,20010,2001,6642.10053920746,53.5245628356934,248,331,50,1803.55067610741,6410,1000,947116.36,354982.52,592133.84,0.148058250546455,0.161165043711662,13.87,47,0,2,0,2060
1030450180,20018,2001,12229.9996290207,132.396728515625,389,642,66,3209.61979544163,20000,2742,2016847.86,691041.02,1325806.84,0.165302783250809,0.138297870755196,36.75,170,0,2,1,3666
1030450360,20036,2001,2137.49674987793,162.390090942383,478,812,87,3884,14880,1887,1980770.24,554518.74,1426251.5,0.17387467622757,0.142983227968216,29.95,88,0,2,1,4532
1030450410,20041,2001,946.529238522053,50,142,289,24,1417,10400,1279,1099272.83,329919.9,769352.93,0.217657878994942,0.116492949426174,16.4,40,0,1,1,1631
1030450580,20058,2001,642.700046062469,30,90,206,15,1012,5151,506,774593.94,257698.05,516895.89,0.23841618001461,0.101095199584961,15.25,16,0,1,1,1187
1030450600,20060,2001,542.599955797195,31,84,280,26,1079.50387555361,5358,513,703673.56,229207.19,474466.37,0.280616372823715,0.0908353626728058,13.17,16,0,1,1,1233
1030450620,20062,2001,759.400005340576,59.6719932556152,127,324,36,1500.96244131455,5259,726,822343.99,283346.85,538997.14,0.303488373756409,0.098837211728096,26.33,15,0,1,1,1720
2040140320,21035,2001,2589.55,25.2172241210938,188,202,24,1193.3201803565,5552,1028,984224.82,263861.44,720363.38,0.143066763877869,0.184886276721954,4.9,267,0,2,1,1363
2040140630,21066,2001,2799.99994337559,22,173,315,34,1266.86302345991,5969,934,1113898.89,423781.81,690117.08,0.151347622275352,0.15964064002037,6.72,270,0,2,0,1447
2040140690,21073,2001,1338.60396575928,41.0833320617676,197,338,26,1047.11000418663,5244,345,707790.522460938,237228.870239258,470561.65222168,0.122073575854301,0.220735788345337,35.75,504,0,1,1,1196
2040140870,21094,2001,2198.79936305733,45.8498153686523,269,350,39,1586.71178343949,8131,704,1095418.27514648,367149.363555908,728268.911590576,0.15126958489418,0.191788226366043,20.77,921,0,1,1,1851
2040140940,21102,2001,2449,25,132,186,21,880.154984712601,4304,324,965039.48,265413.4,699626.08,0.17166493833065,0.183040335774422,20.7,1127,0,1,1,967
2040830220,22023,2001,1673.27998781204,10,75,170,17,616.939189189189,2687,204,850445.96,197777.69,652668.27,0.189383074641228,0.144906744360924,4.66,688,0,2,0,697
2040830290,22030,2001,1050.00002861023,6.08532524108887,46,78,8,320.891364902507,1354,170,333862.01,173508.34,160353.67,0.20833332836628,0.169444441795349,3.3,663,0,1,1,360
2040830400,22043,2001,613.652695775032,7.90805339813232,49,88,13,452.365074872971,1877,167,490148.58,141244.509124756,348904.070875244,0.156941652297974,0.13279677927494,1.71,433,0,1,0,497
2040830440,22047,2001,2824.43852519989,96.8275756835938,238,440,32,1769.72994402985,8731,977,1219695.87524414,795624.58,424071.295244141,0.179039299488068,0.154779240489006,54.48,1005,0,1,1,2061
2040830770,22082,2001,2289.99998903275,13.8781156539917,97,170,11,733.614185810089,3035,270,702526.51,244682.3,457844.21,0.167493790388107,0.161290317773819,9.42,673,0,1,1,806
2040830830,22088,2001,790.492555141449,52,160,382,19,1266.86302345991,6420,602,856331.844482422,429021.26,427310.584482422,0.241188660264015,0.147892192006111,30.75,987,0,1,1,1447
2040830870,22092,2001,7002.19088292122,60.4878578186035,299,454,49,2091.59347826242,10676,1106,1453893.83,596182.35,857711.48,0.157806620001793,0.176642939448357,20.79,496,0,2,1,2389
2040830880,22093,2001,750,28.9405193328857,90,136,8,612.469914040115,3161,219,830673.41,329428.75,501244.66,0.141210377216339,0.172910660505295,40.22,770,0,1,1,694
2040831390,22150,2001,665.699937343597,63.4751167297363,161,290,26,1250.45360110803,5857,679,1322734.95,508738.45,813996.5,0.19037801027298,0.147766321897507,132.16,1095,0,1,1,1455
2040831750,22186,2001,1176,66.2483215332031,301,520,71,2227.29753398895,10000,775,2151428.26,595263.57,1556164.69,0.175314471125603,0.158411949872971,11.33,515,0,1,1,2544
2040831760,22187,2001,6232.89468027942,48.6937370300293,210,566,41,1564.53643602133,8046,576,1176308.57,439049.82,737258.75,0.220481246709824,0.15724678337574,13.53,546,0,1,1,1787
2040831890,22200,2001,3691.26788685524,45.7650260925293,133,227,20,1077.77870216306,5356,523,719564.94,199069.86,520495.08,0.191792294383049,0.149078726768494,26.36,482,0,1,1,1194
2040831920,22203,2001,1649.98737716675,57.1352996826172,118,250,25,1054.11408448219,5229,501,712524.907226562,238815.685424805,473709.221801758,0.174418598413467,0.131229236721992,50.21,525,0,1,1,1204
2040832010,22212,2001,483,17,138,169,17,869.847349177331,4059,429,864747.68,314756.72,549990.96,0.159068867564201,0.179437443614006,8.28,689,0,2,0,1031
2040832041,22216,2001,134.583790421486,2.95936393737793,11,24,2,99.2108514308929,523,37,86629.9520874023,30977.1659851074,55652.7861022949,0.238532111048698,0.13761468231678,11.93,984,0,1,1,109
2040832090,22221,2001,995.179220914841,21.8281288146973,117,244,23,733.614185810089,3854,272,611571.73,252186.94,359384.79,0.152605459094048,0.194789081811905,14.09,356,0,1,1,806
2050890100,23010,2001,485.180020093918,23.1846885681152,144,260,18,1130,5104,805,637218.47,183628.83,453589.64,0.170876666903496,0.14338780939579,8.97,10,0,2,1,1346
2050890130,23013,2001,779.22850638628,46.7770957946777,155,300,18,1149.54467850924,8000,680,910778.46,266977.75,643800.71,0.1599390655756,0.157654225826263,26.48,137,0,1,1,1313
2050890260,23026,2001,1051.56922340393,55.7862777709961,303,630,31,1786.91598540545,7000,620,1282678.04,385087.31,897590.73,0.126898571848869,0.188633024692535,10.17,730,0,2,0,2041
2050890320,23032,2001,627.800044298172,40.6869964599609,170,302,37,1423.57932007313,7185,713,816816.35,238599.47,578216.88,0.19188192486763,0.140221402049065,15.94,22,0,2,1,1626
2050890460,23046,2001,1160.9065246582,73.7068710327148,366,480,60,2542.48114728928,13015,928,1324340.61,402163.95,922176.66,0.165977954864502,0.168732777237892,18.64,350,0,2,1,2904
2050890740,23075,2001,995.104990005493,69.9352035522461,288,642,41,2399,12343,1185,1392275.87,331622.66,1060653.21,0.191145464777946,0.135628953576088,16.02,19,0,2,1,2846
2050890840,23085,2001,962,57.0017967224121,220,480,28,2107,9500,704,1073232.56,303349.22,769883.34,0.238956674933434,0.124106012284756,20.53,12,0,2,1,2377
2050890850,23086,2001,2050.00002801418,118.364402770996,244,600,31,2265,10832,1087,1544593.02978516,876718.64,667874.389785156,0.205363988876343,0.124904215335846,51.39,67,0,1,1,2610
2050900190,24019,2001,6953.5,65.6093139648438,254,482,29,2186,12750,1264,1744010.39,704884.13,1039126.26,0.168047338724136,0.134122282266617,22.67,234,0,2,0,2535
